session_id,date,month,month_num,year,year_month,day_of_week,traffic_source,landing_page,device,location,pages_viewed,session_duration_s,bounced,converted,new_user
SES-0018992,2023-07-20,July,7,2023,2023-07,Thursday,Social Media,/about,Desktop,Phoenix,2,223.0,False,False,False
SES-0018993,2023-07-20,July,7,2023,2023-07,Thursday,Paid Search,/contact,Mobile,San Antonio,1,42.0,True,False,True
SES-0018994,2023-07-20,July,7,2023,2023-07,Thursday,Paid Search,/home,Desktop,Chicago,8,315.0,False,False,True
SES-0018995,2023-07-20,July,7,2023,2023-07,Thursday,Organic Search,/team,Mobile,Dallas,8,170.0,False,False,False
SES-0018996,2023-07-20,July,7,2023,2023-07,Thursday,Email Campaign,/contact,Mobile,Austin,5,309.0,False,False,False
SES-0018997,2023-07-20,July,7,2023,2023-07,Thursday,Direct,/services,Desktop,San Antonio,5,385.0,False,False,True
SES-0018998,2023-07-20,July,7,2023,2023-07,Thursday,Organic Search,/services,Desktop,New York,7,193.0,False,False,True
SES-0018999,2023-07-20,July,7,2023,2023-07,Thursday,Organic Search,/home,Mobile,San Diego,8,424.0,False,False,True
SES-0019000,2023-07-20,July,7,2023,2023-07,Thursday,Social Media,/book-appointment,Mobile,San Diego,1,43.0,True,False,True
SES-0019001,2023-07-20,July,7,2023,2023-07,Thursday,Social Media,/team,Mobile,San Diego,1,15.0,True,False,False
SES-0019002,2023-07-20,July,7,2023,2023-07,Thursday,Direct,/book-appointment,Desktop,Phoenix,1,12.0,True,False,True
SES-0019003,2023-07-20,July,7,2023,2023-07,Thursday,Organic Search,/services,Desktop,Phoenix,2,170.0,False,False,True
SES-0019004,2023-07-20,July,7,2023,2023-07,Thursday,Social Media,/blog,Desktop,Dallas,1,17.0,True,False,False
SES-0019005,2023-07-20,July,7,2023,2023-07,Thursday,Email Campaign,/book-appointment,Desktop,Philadelphia,6,190.0,False,False,True
SES-0019006,2023-07-20,July,7,2023,2023-07,Thursday,Direct,/home,Desktop,Chicago,1,24.0,True,False,False
SES-0019007,2023-07-20,July,7,2023,2023-07,Thursday,Social Media,/home,Mobile,Dallas,1,45.0,True,False,False
SES-0019008,2023-07-20,July,7,2023,2023-07,Thursday,Email Campaign,/testimonials,Mobile,Dallas,6,164.0,False,False,True
SES-0019009,2023-07-20,July,7,2023,2023-07,Thursday,Social Media,/home,Desktop,Los Angeles,1,18.0,True,False,True
SES-0019010,2023-07-20,July,7,2023,2023-07,Thursday,Social Media,/home,Desktop,San Antonio,3,222.0,False,False,False
SES-0019011,2023-07-20,July,7,2023,2023-07,Thursday,Organic Search,/services,Tablet,Houston,6,349.0,False,False,False
SES-0019012,2023-07-20,July,7,2023,2023-07,Thursday,Organic Search,/home,Desktop,Dallas,5,436.0,False,False,True
SES-0019013,2023-07-20,July,7,2023,2023-07,Thursday,Organic Search,/about,Desktop,Houston,3,270.0,False,False,False
SES-0019014,2023-07-20,July,7,2023,2023-07,Thursday,Organic Search,/services,Mobile,Phoenix,4,180.0,False,False,False
SES-0019015,2023-07-20,July,7,2023,2023-07,Thursday,Paid Search,/home,Mobile,Los Angeles,1,38.0,True,False,True
SES-0019016,2023-07-20,July,7,2023,2023-07,Thursday,Organic Search,/book-appointment,Mobile,Dallas,1,40.0,True,False,True
SES-0019017,2023-07-20,July,7,2023,2023-07,Thursday,Organic Search,/home,Desktop,Philadelphia,5,325.0,False,False,False
SES-0019018,2023-07-20,July,7,2023,2023-07,Thursday,Direct,/services,Desktop,San Antonio,7,259.0,False,False,True
SES-0019019,2023-07-20,July,7,2023,2023-07,Thursday,Direct,/home,Mobile,Los Angeles,4,205.0,False,False,False
SES-0019020,2023-07-20,July,7,2023,2023-07,Thursday,Referral,/home,Mobile,San Antonio,3,395.0,False,False,True
SES-0019021,2023-07-20,July,7,2023,2023-07,Thursday,Organic Search,/services,Mobile,San Diego,2,268.0,False,False,True
SES-0019022,2023-07-20,July,7,2023,2023-07,Thursday,Organic Search,/book-appointment,Mobile,Phoenix,4,178.0,False,False,True
SES-0019023,2023-07-20,July,7,2023,2023-07,Thursday,Organic Search,/book-appointment,Mobile,San Antonio,3,168.0,False,False,False
SES-0019024,2023-07-20,July,7,2023,2023-07,Thursday,Direct,/about,Mobile,San Antonio,1,42.0,True,False,False
SES-0019025,2023-07-20,July,7,2023,2023-07,Thursday,Organic Search,/services,Mobile,Phoenix,5,437.0,False,False,False
SES-0019026,2023-07-20,July,7,2023,2023-07,Thursday,Direct,/blog,Desktop,San Antonio,8,95.0,False,False,False
SES-0019027,2023-07-20,July,7,2023,2023-07,Thursday,Organic Search,/services,Mobile,Philadelphia,1,29.0,True,False,True
SES-0019028,2023-07-20,July,7,2023,2023-07,Thursday,Direct,/home,Mobile,Dallas,1,39.0,True,False,True
SES-0019029,2023-07-20,July,7,2023,2023-07,Thursday,Direct,/book-appointment,Mobile,Houston,3,167.0,False,False,True
SES-0019030,2023-07-20,July,7,2023,2023-07,Thursday,Organic Search,/about,Mobile,San Antonio,1,11.0,True,False,False
SES-0019031,2023-07-20,July,7,2023,2023-07,Thursday,Social Media,/book-appointment,Mobile,Austin,1,37.0,True,False,True
SES-0019032,2023-07-20,July,7,2023,2023-07,Thursday,Direct,/services,Mobile,San Diego,7,128.0,False,False,True
SES-0019033,2023-07-20,July,7,2023,2023-07,Thursday,Paid Search,/contact,Mobile,Phoenix,8,81.0,False,False,False
SES-0019034,2023-07-20,July,7,2023,2023-07,Thursday,Paid Search,/home,Desktop,Los Angeles,6,174.0,False,False,False
SES-0019035,2023-07-20,July,7,2023,2023-07,Thursday,Organic Search,/about,Desktop,San Diego,1,19.0,True,False,True
SES-0019036,2023-07-20,July,7,2023,2023-07,Thursday,Direct,/book-appointment,Mobile,Austin,3,413.0,False,False,True
SES-0019037,2023-07-21,July,7,2023,2023-07,Friday,Direct,/services,Mobile,Los Angeles,5,200.0,False,False,False
SES-0019038,2023-07-21,July,7,2023,2023-07,Friday,Social Media,/home,Desktop,Phoenix,1,12.0,True,False,True
SES-0019039,2023-07-21,July,7,2023,2023-07,Friday,Direct,/contact,Desktop,Dallas,7,101.0,False,False,False
SES-0019040,2023-07-21,July,7,2023,2023-07,Friday,Paid Search,/services,Desktop,New York,1,23.0,True,False,True
SES-0019041,2023-07-21,July,7,2023,2023-07,Friday,Paid Search,/testimonials,Mobile,Chicago,2,180.0,False,False,False
SES-0019042,2023-07-21,July,7,2023,2023-07,Friday,Direct,/home,Desktop,New York,2,78.0,False,False,False
SES-0019043,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/contact,Desktop,Los Angeles,1,23.0,True,False,True
SES-0019044,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/services,Mobile,Chicago,5,372.0,False,False,True
SES-0019045,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/home,Mobile,Phoenix,7,109.0,False,False,False
SES-0019046,2023-07-21,July,7,2023,2023-07,Friday,Paid Search,/about,Mobile,Los Angeles,1,20.0,True,False,True
SES-0019047,2023-07-21,July,7,2023,2023-07,Friday,Direct,/book-appointment,Mobile,Dallas,3,194.0,False,False,False
SES-0019048,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/about,Mobile,Los Angeles,8,291.0,False,False,True
SES-0019049,2023-07-21,July,7,2023,2023-07,Friday,Social Media,/about,Mobile,New York,1,10.0,True,False,False
SES-0019050,2023-07-21,July,7,2023,2023-07,Friday,Direct,/home,Mobile,Houston,1,44.0,True,False,True
SES-0019051,2023-07-21,July,7,2023,2023-07,Friday,Email Campaign,/testimonials,Desktop,San Diego,7,435.0,False,True,True
SES-0019052,2023-07-21,July,7,2023,2023-07,Friday,Social Media,/home,Mobile,San Antonio,1,26.0,True,False,True
SES-0019053,2023-07-21,July,7,2023,2023-07,Friday,Referral,/home,Desktop,San Diego,7,248.0,False,False,True
SES-0019054,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/contact,Mobile,New York,7,450.0,False,False,False
SES-0019055,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/services,Mobile,San Antonio,7,144.0,False,False,True
SES-0019056,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/blog,Desktop,Austin,1,45.0,True,False,True
SES-0019057,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/home,Tablet,Philadelphia,6,478.0,False,False,False
SES-0019058,2023-07-21,July,7,2023,2023-07,Friday,Referral,/team,Mobile,Dallas,1,12.0,True,False,False
SES-0019059,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/book-appointment,Desktop,Los Angeles,1,44.0,True,False,False
SES-0019060,2023-07-21,July,7,2023,2023-07,Friday,Paid Search,/services,Desktop,Chicago,3,211.0,False,False,True
SES-0019061,2023-07-21,July,7,2023,2023-07,Friday,Direct,/contact,Desktop,Philadelphia,8,252.0,False,False,True
SES-0019062,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/home,Desktop,Austin,8,356.0,False,False,True
SES-0019063,2023-07-21,July,7,2023,2023-07,Friday,Paid Search,/services,Desktop,Dallas,3,202.0,False,False,False
SES-0019064,2023-07-21,July,7,2023,2023-07,Friday,Social Media,/services,Mobile,San Antonio,1,12.0,True,False,True
SES-0019065,2023-07-21,July,7,2023,2023-07,Friday,Social Media,/blog,Mobile,Philadelphia,1,14.0,True,False,True
SES-0019066,2023-07-21,July,7,2023,2023-07,Friday,Email Campaign,/home,Desktop,Dallas,1,27.0,True,False,False
SES-0019067,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/services,Desktop,Chicago,7,284.0,False,False,False
SES-0019068,2023-07-21,July,7,2023,2023-07,Friday,Social Media,/about,Mobile,Phoenix,1,26.0,True,False,False
SES-0019069,2023-07-21,July,7,2023,2023-07,Friday,Direct,/blog,Desktop,Austin,1,35.0,True,False,False
SES-0019070,2023-07-21,July,7,2023,2023-07,Friday,Direct,/home,Tablet,Houston,7,247.0,False,False,True
SES-0019071,2023-07-21,July,7,2023,2023-07,Friday,Direct,/book-appointment,Desktop,Dallas,1,29.0,True,False,True
SES-0019072,2023-07-21,July,7,2023,2023-07,Friday,Social Media,/blog,Mobile,Phoenix,1,33.0,True,False,False
SES-0019073,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/book-appointment,Mobile,San Diego,8,109.0,False,False,False
SES-0019074,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/home,Desktop,San Antonio,2,305.0,False,False,True
SES-0019075,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/book-appointment,Mobile,San Diego,8,461.0,False,False,True
SES-0019076,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/testimonials,Desktop,Houston,3,266.0,False,False,True
SES-0019077,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/testimonials,Mobile,Chicago,2,141.0,False,False,True
SES-0019078,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/services,Desktop,New York,3,325.0,False,False,True
SES-0019079,2023-07-21,July,7,2023,2023-07,Friday,Direct,/services,Desktop,San Diego,1,12.0,True,False,True
SES-0019080,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/home,Desktop,Austin,2,72.0,False,False,True
SES-0019081,2023-07-21,July,7,2023,2023-07,Friday,Direct,/blog,Desktop,San Diego,6,179.0,False,False,True
SES-0019082,2023-07-21,July,7,2023,2023-07,Friday,Organic Search,/book-appointment,Desktop,New York,4,278.0,False,False,False
SES-0019083,2023-07-21,July,7,2023,2023-07,Friday,Paid Search,/services,Desktop,Los Angeles,1,41.0,True,False,True
SES-0019084,2023-07-21,July,7,2023,2023-07,Friday,Direct,/book-appointment,Desktop,San Diego,1,18.0,True,False,True
SES-0019085,2023-07-21,July,7,2023,2023-07,Friday,Social Media,/contact,Mobile,Los Angeles,3,122.0,False,False,True
SES-0019086,2023-07-22,July,7,2023,2023-07,Saturday,Organic Search,/home,Desktop,San Diego,5,195.0,False,False,False
SES-0019087,2023-07-22,July,7,2023,2023-07,Saturday,Direct,/home,Desktop,Phoenix,3,313.0,False,False,True
SES-0019088,2023-07-22,July,7,2023,2023-07,Saturday,Social Media,/about,Mobile,Phoenix,1,31.0,True,False,True
SES-0019089,2023-07-22,July,7,2023,2023-07,Saturday,Social Media,/home,Desktop,San Antonio,1,12.0,True,False,True
SES-0019090,2023-07-22,July,7,2023,2023-07,Saturday,Organic Search,/home,Desktop,San Antonio,3,425.0,False,False,False
SES-0019091,2023-07-22,July,7,2023,2023-07,Saturday,Paid Search,/blog,Desktop,New York,8,215.0,False,False,True
SES-0019092,2023-07-22,July,7,2023,2023-07,Saturday,Organic Search,/services,Desktop,Philadelphia,3,93.0,False,False,True
SES-0019093,2023-07-22,July,7,2023,2023-07,Saturday,Referral,/home,Mobile,San Antonio,3,466.0,False,False,False
SES-0019094,2023-07-22,July,7,2023,2023-07,Saturday,Organic Search,/services,Mobile,Austin,8,361.0,False,False,True
SES-0019095,2023-07-22,July,7,2023,2023-07,Saturday,Direct,/home,Desktop,New York,7,119.0,False,False,False
SES-0019096,2023-07-22,July,7,2023,2023-07,Saturday,Social Media,/services,Mobile,San Antonio,4,156.0,False,False,True
SES-0019097,2023-07-22,July,7,2023,2023-07,Saturday,Social Media,/home,Desktop,New York,7,325.0,False,False,False
SES-0019098,2023-07-22,July,7,2023,2023-07,Saturday,Paid Search,/book-appointment,Mobile,Austin,1,14.0,True,False,False
SES-0019099,2023-07-22,July,7,2023,2023-07,Saturday,Social Media,/services,Mobile,Chicago,1,29.0,True,False,False
SES-0019100,2023-07-22,July,7,2023,2023-07,Saturday,Organic Search,/team,Mobile,Los Angeles,1,34.0,True,False,True
SES-0019101,2023-07-22,July,7,2023,2023-07,Saturday,Organic Search,/services,Desktop,New York,4,103.0,False,False,True
SES-0019102,2023-07-22,July,7,2023,2023-07,Saturday,Social Media,/book-appointment,Desktop,Houston,1,32.0,True,False,True
SES-0019103,2023-07-22,July,7,2023,2023-07,Saturday,Organic Search,/book-appointment,Desktop,Chicago,1,17.0,True,False,True
SES-0019104,2023-07-22,July,7,2023,2023-07,Saturday,Organic Search,/services,Desktop,Chicago,1,20.0,True,False,True
SES-0019105,2023-07-22,July,7,2023,2023-07,Saturday,Paid Search,/faq,Mobile,Phoenix,3,468.0,False,False,True
SES-0019106,2023-07-22,July,7,2023,2023-07,Saturday,Referral,/team,Desktop,Dallas,4,402.0,False,True,True
SES-0019107,2023-07-22,July,7,2023,2023-07,Saturday,Referral,/home,Mobile,Houston,1,20.0,True,False,True
SES-0019108,2023-07-22,July,7,2023,2023-07,Saturday,Paid Search,/contact,Mobile,Dallas,3,242.0,False,False,False
SES-0019109,2023-07-22,July,7,2023,2023-07,Saturday,Direct,/book-appointment,Desktop,Phoenix,1,30.0,True,False,False
SES-0019110,2023-07-22,July,7,2023,2023-07,Saturday,Paid Search,/faq,Mobile,New York,7,384.0,False,False,True
SES-0019111,2023-07-22,July,7,2023,2023-07,Saturday,Organic Search,/book-appointment,Mobile,Houston,1,17.0,True,False,False
SES-0019112,2023-07-22,July,7,2023,2023-07,Saturday,Organic Search,/services,Desktop,Phoenix,7,304.0,False,False,False
SES-0019113,2023-07-22,July,7,2023,2023-07,Saturday,Social Media,/services,Mobile,Dallas,1,15.0,True,False,True
SES-0019114,2023-07-22,July,7,2023,2023-07,Saturday,Direct,/home,Mobile,Houston,1,28.0,True,False,True
SES-0019115,2023-07-22,July,7,2023,2023-07,Saturday,Social Media,/blog,Desktop,New York,1,13.0,True,False,True
SES-0019116,2023-07-22,July,7,2023,2023-07,Saturday,Organic Search,/blog,Mobile,Philadelphia,1,25.0,True,False,False
SES-0019117,2023-07-22,July,7,2023,2023-07,Saturday,Paid Search,/home,Mobile,Dallas,1,11.0,True,False,True
SES-0019118,2023-07-22,July,7,2023,2023-07,Saturday,Direct,/book-appointment,Desktop,San Diego,3,73.0,False,False,True
SES-0019119,2023-07-22,July,7,2023,2023-07,Saturday,Organic Search,/contact,Tablet,Los Angeles,8,455.0,False,True,True
SES-0019120,2023-07-23,July,7,2023,2023-07,Sunday,Organic Search,/home,Mobile,Phoenix,8,414.0,False,False,True
SES-0019121,2023-07-23,July,7,2023,2023-07,Sunday,Email Campaign,/home,Mobile,Houston,4,290.0,False,False,False
SES-0019122,2023-07-23,July,7,2023,2023-07,Sunday,Direct,/contact,Mobile,San Diego,6,442.0,False,False,False
SES-0019123,2023-07-23,July,7,2023,2023-07,Sunday,Direct,/services,Desktop,Los Angeles,3,256.0,False,False,True
SES-0019124,2023-07-23,July,7,2023,2023-07,Sunday,Social Media,/home,Tablet,New York,5,197.0,False,False,False
SES-0019125,2023-07-23,July,7,2023,2023-07,Sunday,Organic Search,/services,Mobile,Austin,2,354.0,False,False,True
SES-0019126,2023-07-23,July,7,2023,2023-07,Sunday,Direct,/book-appointment,Mobile,Austin,5,319.0,False,False,True
SES-0019127,2023-07-23,July,7,2023,2023-07,Sunday,Paid Search,/services,Mobile,New York,6,248.0,False,False,True
SES-0019128,2023-07-23,July,7,2023,2023-07,Sunday,Social Media,/book-appointment,Desktop,Chicago,1,41.0,True,False,False
SES-0019129,2023-07-23,July,7,2023,2023-07,Sunday,Direct,/book-appointment,Desktop,Dallas,1,12.0,True,False,True
SES-0019130,2023-07-23,July,7,2023,2023-07,Sunday,Organic Search,/services,Mobile,San Antonio,1,23.0,True,False,False
SES-0019131,2023-07-23,July,7,2023,2023-07,Sunday,Direct,/home,Mobile,San Diego,8,119.0,False,False,False
SES-0019132,2023-07-23,July,7,2023,2023-07,Sunday,Paid Search,/services,Desktop,Phoenix,3,115.0,False,False,True
SES-0019133,2023-07-23,July,7,2023,2023-07,Sunday,Social Media,/about,Mobile,Houston,1,15.0,True,False,True
SES-0019134,2023-07-23,July,7,2023,2023-07,Sunday,Organic Search,/blog,Tablet,New York,5,208.0,False,False,True
SES-0019135,2023-07-23,July,7,2023,2023-07,Sunday,Paid Search,/services,Desktop,New York,2,438.0,False,False,True
SES-0019136,2023-07-23,July,7,2023,2023-07,Sunday,Paid Search,/services,Mobile,Austin,1,41.0,True,False,True
SES-0019137,2023-07-23,July,7,2023,2023-07,Sunday,Direct,/home,Mobile,Los Angeles,7,271.0,False,False,False
SES-0019138,2023-07-23,July,7,2023,2023-07,Sunday,Email Campaign,/blog,Tablet,Dallas,2,159.0,False,False,True
SES-0019139,2023-07-23,July,7,2023,2023-07,Sunday,Direct,/blog,Mobile,Houston,1,23.0,True,False,True
SES-0019140,2023-07-23,July,7,2023,2023-07,Sunday,Direct,/testimonials,Desktop,Austin,3,171.0,False,False,True
SES-0019141,2023-07-23,July,7,2023,2023-07,Sunday,Paid Search,/home,Mobile,Austin,1,11.0,True,False,True
SES-0019142,2023-07-23,July,7,2023,2023-07,Sunday,Paid Search,/services,Mobile,Los Angeles,1,24.0,True,False,True
SES-0019143,2023-07-23,July,7,2023,2023-07,Sunday,Social Media,/services,Mobile,Los Angeles,4,382.0,False,False,False
SES-0019144,2023-07-23,July,7,2023,2023-07,Sunday,Direct,/home,Mobile,Los Angeles,1,27.0,True,False,True
SES-0019145,2023-07-23,July,7,2023,2023-07,Sunday,Paid Search,/home,Mobile,Houston,1,14.0,True,False,False
SES-0019146,2023-07-23,July,7,2023,2023-07,Sunday,Direct,/testimonials,Mobile,New York,6,102.0,False,False,False
SES-0019147,2023-07-23,July,7,2023,2023-07,Sunday,Organic Search,/home,Mobile,Austin,8,318.0,False,False,True
SES-0019148,2023-07-23,July,7,2023,2023-07,Sunday,Email Campaign,/home,Desktop,Philadelphia,1,21.0,True,False,True
SES-0019149,2023-07-23,July,7,2023,2023-07,Sunday,Direct,/home,Desktop,New York,8,316.0,False,False,False
SES-0019150,2023-07-23,July,7,2023,2023-07,Sunday,Social Media,/about,Desktop,New York,1,34.0,True,False,True
SES-0019151,2023-07-23,July,7,2023,2023-07,Sunday,Organic Search,/about,Desktop,Philadelphia,1,17.0,True,False,True
SES-0019152,2023-07-23,July,7,2023,2023-07,Sunday,Organic Search,/blog,Desktop,Chicago,5,321.0,False,False,True
SES-0019153,2023-07-23,July,7,2023,2023-07,Sunday,Organic Search,/services,Desktop,Philadelphia,6,360.0,False,False,True
SES-0019154,2023-07-23,July,7,2023,2023-07,Sunday,Direct,/book-appointment,Desktop,Austin,1,21.0,True,False,True
SES-0019155,2023-07-23,July,7,2023,2023-07,Sunday,Organic Search,/services,Desktop,Dallas,1,32.0,True,False,True
SES-0019156,2023-07-24,July,7,2023,2023-07,Monday,Social Media,/book-appointment,Mobile,San Antonio,7,453.0,False,False,False
SES-0019157,2023-07-24,July,7,2023,2023-07,Monday,Organic Search,/home,Desktop,San Diego,4,422.0,False,False,False
SES-0019158,2023-07-24,July,7,2023,2023-07,Monday,Direct,/contact,Desktop,San Antonio,7,215.0,False,False,False
SES-0019159,2023-07-24,July,7,2023,2023-07,Monday,Organic Search,/home,Desktop,San Diego,1,22.0,True,False,False
SES-0019160,2023-07-24,July,7,2023,2023-07,Monday,Paid Search,/home,Desktop,Phoenix,2,470.0,False,False,False
SES-0019161,2023-07-24,July,7,2023,2023-07,Monday,Organic Search,/contact,Desktop,Austin,1,13.0,True,False,True
SES-0019162,2023-07-24,July,7,2023,2023-07,Monday,Email Campaign,/services,Tablet,Phoenix,3,442.0,False,False,True
SES-0019163,2023-07-24,July,7,2023,2023-07,Monday,Organic Search,/about,Mobile,Philadelphia,1,26.0,True,False,False
SES-0019164,2023-07-24,July,7,2023,2023-07,Monday,Direct,/home,Mobile,San Diego,2,419.0,False,False,False
SES-0019165,2023-07-24,July,7,2023,2023-07,Monday,Social Media,/home,Desktop,Philadelphia,1,29.0,True,False,True
